kp_id,name,subject,stage,grade,tier,score,issue_count,issues,cp_count,deep_count,deep_types,md_chars,exercise_count,error_count,has_real_world,path
math-h-trigonometry-solution,解三角形,math,high,11,A,100,0,,3,4,local_textbook_markdown:4,1084,3,2,True,data/kp/math/math-h-trigonometry-solution.json
math-h-vector-basics,平面向量的概念与运算,math,high,10,A,100,0,,2,4,local_textbook_markdown:4,910,3,2,True,data/kp/math/math-h-vector-basics.json
math-h-vector-coordinates,平面向量的坐标运算,math,high,10,A,100,0,,3,4,local_textbook_markdown:4,1040,3,2,True,data/kp/math/math-h-vector-coordinates.json
math-m-algebraic-expression,代数式与整式,math,middle,7,A,100,0,,3,4,local_textbook_markdown:4,1043,3,2,True,data/kp/math/math-m-algebraic-expression.json
math-m-algebraic-expressions,整式加减,math,middle,7,A,100,0,,3,4,local_textbook_markdown:4,1122,3,2,True,data/kp/math/math-m-algebraic-expressions.json
math-m-arc-sector,弧长与扇形面积,math,middle,9,A,100,0,,2,4,local_textbook_markdown:4,982,3,2,True,data/kp/math/math-m-arc-sector.json
math-m-axial-symmetry,轴对称,math,middle,7,A,100,0,,2,4,local_textbook_markdown:4,944,3,2,True,data/kp/math/math-m-axial-symmetry.json
math-m-circle-angle,圆周角与圆心角,math,middle,9,A,100,0,,2,4,local_textbook_markdown:4,1163,3,2,True,data/kp/math/math-m-circle-angle.json
math-m-circle-basics,圆的基础,math,middle,9,A,100,0,,3,4,local_textbook_markdown:4,1037,3,2,True,data/kp/math/math-m-circle-basics.json
math-m-circle-tangent,直线与圆的位置关系,math,middle,9,A,100,0,,2,4,local_textbook_markdown:4,1489,3,2,True,data/kp/math/math-m-circle-tangent.json
math-m-coordinate-system,平面直角坐标系,math,middle,7,A,100,0,,3,4,local_textbook_markdown:4,972,3,2,True,data/kp/math/math-m-coordinate-system.json
math-m-data-analysis,数据的分析（均值/中位数/众数/方差）,math,middle,8,A,100,0,,3,4,local_textbook_markdown:4,1167,3,2,True,data/kp/math/math-m-data-analysis.json
math-m-data-collection,数据的收集,math,middle,7,A,100,0,,3,4,local_textbook_markdown:4,1051,3,2,True,data/kp/math/math-m-data-collection.json
math-m-data-description,数据的描述,math,middle,7,A,100,0,,3,4,local_textbook_markdown:4,1014,3,2,True,data/kp/math/math-m-data-description.json
math-m-fraction-equation,分式方程,math,middle,8,A,100,0,,2,4,local_textbook_markdown:4,985,3,2,True,data/kp/math/math-m-fraction-equation.json
math-m-fraction-expression,分式,math,middle,8,A,100,0,,2,4,local_textbook_markdown:4,1067,3,2,True,data/kp/math/math-m-fraction-expression.json
math-m-geometric-figure,几何图形初步,math,middle,7,A,100,0,,4,4,local_textbook_markdown:4,1081,3,2,True,data/kp/math/math-m-geometric-figure.json
math-m-geometry-circle,圆的综合应用,math,middle,9,A,100,0,,4,4,local_textbook_markdown:4,1117,3,2,True,data/kp/math/math-m-geometry-circle.json
math-m-geometry-congruent-triangles,全等三角形,math,middle,8,A,100,0,,3,4,local_textbook_markdown:4,993,3,2,True,data/kp/math/math-m-geometry-congruent-triangles.json
math-m-geometry-quadrilaterals,四边形综合,math,middle,8,A,100,0,,4,4,local_textbook_markdown:4,1150,3,2,True,data/kp/math/math-m-geometry-quadrilaterals.json
math-m-inequalities,不等式初步,math,middle,7,A,100,0,,2,4,local_textbook_markdown:4,1337,3,2,True,data/kp/math/math-m-inequalities.json
math-m-inscribed-circumscribed,三角形内切圆与外接圆,math,middle,9,A,100,0,,2,4,local_textbook_markdown:4,1094,3,2,True,data/kp/math/math-m-inscribed-circumscribed.json
math-m-inverse-proportion,反比例函数,math,middle,9,A,100,0,,4,4,local_textbook_markdown:4,1112,3,2,True,data/kp/math/math-m-inverse-proportion.json
math-m-isosceles-triangle,等腰三角形与等边三角形,math,middle,8,A,100,0,,3,4,local_textbook_markdown:4,1181,3,2,True,data/kp/math/math-m-isosceles-triangle.json
math-m-line-angle,相交线与平行线,math,middle,7,A,100,0,,4,4,local_textbook_markdown:4,1188,3,2,True,data/kp/math/math-m-line-angle.json
math-m-linear-equation-one,一元一次方程,math,middle,7,A,100,0,,3,4,local_textbook_markdown:4,1031,3,2,True,data/kp/math/math-m-linear-equation-one.json
math-m-linear-equation-system-graph,一次函数与二元一次方程组,math,middle,8,A,100,0,,3,4,local_textbook_markdown:4,1035,3,2,True,data/kp/math/math-m-linear-equation-system-graph.json
math-m-linear-equation-two,二元一次方程组,math,middle,8,A,100,0,,3,4,local_textbook_markdown:4,988,3,2,True,data/kp/math/math-m-linear-equation-two.json
math-m-linear-equations,一元一次方程应用,math,middle,7,A,100,0,,4,4,local_textbook_markdown:4,1079,3,2,True,data/kp/math/math-m-linear-equations.json
math-m-linear-function,一次函数,math,middle,8,A,100,0,,3,4,local_textbook_markdown:4,1188,3,2,True,data/kp/math/math-m-linear-function.json
math-m-linear-inequality,一元一次不等式,math,middle,8,A,100,0,,3,4,local_textbook_markdown:4,1121,3,2,True,data/kp/math/math-m-linear-inequality.json
math-m-monomial-multiplication,整式乘除与因式分解,math,middle,8,A,100,0,,3,4,local_textbook_markdown:4,1162,3,2,True,data/kp/math/math-m-monomial-multiplication.json
math-m-probability-basic,概率初步,math,middle,9,A,100,0,,3,4,local_textbook_markdown:4,1044,3,2,True,data/kp/math/math-m-probability-basic.json
math-m-probability-frequency,频率与概率,math,middle,9,A,100,0,,2,4,local_textbook_markdown:4,914,3,2,True,data/kp/math/math-m-probability-frequency.json
math-m-proportional-function,正比例函数,math,middle,8,A,100,0,,2,4,local_textbook_markdown:4,1192,3,2,True,data/kp/math/math-m-proportional-function.json
math-m-pythagorean-theorem,勾股定理,math,middle,8,A,100,0,,2,4,local_textbook_markdown:4,968,3,2,True,data/kp/math/math-m-pythagorean-theorem.json
math-m-quadratic-equation,一元二次方程,math,middle,9,A,100,0,,4,4,local_textbook_markdown:4,1107,3,2,True,data/kp/math/math-m-quadratic-equation.json
math-m-quadratic-function,二次函数,math,middle,9,A,100,0,,4,4,local_textbook_markdown:4,1281,3,2,True,data/kp/math/math-m-quadratic-function.json
math-m-quadratic-radical,二次根式,math,middle,8,A,100,0,,2,4,local_textbook_markdown:4,1085,3,2,True,data/kp/math/math-m-quadratic-radical.json
math-m-quadrilateral,多边形与四边形,math,middle,8,A,100,0,,3,4,local_textbook_markdown:4,1122,3,2,True,data/kp/math/math-m-quadrilateral.json
math-m-rational-number,有理数,math,middle,7,A,100,0,,4,4,local_textbook_markdown:4,1099,3,2,True,data/kp/math/math-m-rational-number.json
math-m-rational-operations,有理数运算,math,middle,7,A,100,0,,3,4,local_textbook_markdown:4,1124,3,2,True,data/kp/math/math-m-rational-operations.json
math-m-real-number,实数与数轴,math,middle,7,A,100,0,,3,4,local_textbook_markdown:4,1067,3,2,True,data/kp/math/math-m-real-number.json
math-m-rotation,旋转,math,middle,9,A,100,0,,2,4,local_textbook_markdown:4,936,3,2,True,data/kp/math/math-m-rotation.json
math-m-ruler-compass-construction,尺规作图,math,middle,7,A,100,0,,2,4,local_textbook_markdown:4,1126,3,2,True,data/kp/math/math-m-ruler-compass-construction.json
math-m-sampling-estimation,抽样与估计,math,middle,8,A,100,0,,2,4,local_textbook_markdown:4,955,3,2,True,data/kp/math/math-m-sampling-estimation.json
math-m-similar-triangles,相似三角形,math,middle,9,A,100,0,,4,4,local_textbook_markdown:4,1163,3,2,True,data/kp/math/math-m-similar-triangles.json
math-m-special-quadrilateral,特殊四边形,math,middle,8,A,100,0,,4,4,local_textbook_markdown:4,1173,3,2,True,data/kp/math/math-m-special-quadrilateral.json
math-m-statistics-probability-junior,统计与概率综合,math,middle,9,A,100,0,,4,4,local_textbook_markdown:4,1236,3,2,True,data/kp/math/math-m-statistics-probability-junior.json
math-m-translation-dilation,平移与位似,math,middle,9,A,100,0,,2,4,local_textbook_markdown:4,959,3,2,True,data/kp/math/math-m-translation-dilation.json
math-m-triangle-basics,三角形基础,math,middle,7,A,100,0,,4,4,local_textbook_markdown:4,1107,3,2,True,data/kp/math/math-m-triangle-basics.json
math-m-trig-ratio,锐角三角函数,math,middle,9,A,100,0,,4,4,local_textbook_markdown:4,1217,3,2,True,data/kp/math/math-m-trig-ratio.json
math-m-variable-and-function,变量与函数,math,middle,8,A,100,0,,4,4,local_textbook_markdown:4,1174,3,2,True,data/kp/math/math-m-variable-and-function.json
phy-h-alternating-current,交变电流,physics,high,12,A,100,0,,3,4,local_textbook_markdown:4,1304,3,2,True,data/kp/physics/phy-h-alternating-current.json
phy-h-atomic-models,原子结构（汤姆孙/卢瑟福/玻尔）,physics,high,12,A,100,0,,3,4,local_textbook_markdown:4,1049,3,2,True,data/kp/physics/phy-h-atomic-models.json
phy-h-atomic-structure-h,原子能级,physics,high,12,A,100,0,,3,4,local_textbook_markdown:4,953,3,2,True,data/kp/physics/phy-h-atomic-structure-h.json
phy-h-capacitor,电容器,physics,high,11,A,100,0,,2,4,local_textbook_markdown:4,1191,3,2,True,data/kp/physics/phy-h-capacitor.json
phy-h-circuit-analysis,闭合电路与电路分析,physics,high,11,A,100,0,,3,4,local_textbook_markdown:4,1341,3,2,True,data/kp/physics/phy-h-circuit-analysis.json
phy-h-circular-motion,圆周运动,physics,high,10,A,100,0,,3,4,local_textbook_markdown:4,1017,3,2,True,data/kp/physics/phy-h-circular-motion.json
phy-h-collision-types,碰撞与反冲,physics,high,11,A,100,0,,3,4,local_textbook_markdown:4,1044,3,2,True,data/kp/physics/phy-h-collision-types.json
phy-h-common-forces,常见的力,physics,high,10,A,100,0,,2,4,local_textbook_markdown:4,1054,3,2,True,data/kp/physics/phy-h-common-forces.json
phy-h-coulomb-law,库仑定律,physics,high,11,A,100,0,,2,4,local_textbook_markdown:4,1199,3,2,True,data/kp/physics/phy-h-coulomb-law.json
phy-h-dc-circuits,恒定电流与欧姆定律,physics,high,11,A,100,0,,3,4,local_textbook_markdown:4,1014,3,2,True,data/kp/physics/phy-h-dc-circuits.json
phy-h-electric-field,电场与电场强度,physics,high,11,A,100,0,,2,4,local_textbook_markdown:4,1188,3,2,True,data/kp/physics/phy-h-electric-field.json
phy-h-electric-potential,电势与电势能,physics,high,11,A,100,0,,2,4,local_textbook_markdown:4,1232,3,2,True,data/kp/physics/phy-h-electric-potential.json
phy-h-electrical-experiments,电学实验,physics,high,11,A,100,0,,3,4,local_textbook_markdown:4,1012,3,2,True,data/kp/physics/phy-h-electrical-experiments.json
phy-h-electromagnetic-waves,电磁波,physics,high,12,A,100,0,,3,4,local_textbook_markdown:4,961,3,2,True,data/kp/physics/phy-h-electromagnetic-waves.json
phy-h-electrostatics,静电现象,physics,high,11,A,100,0,,2,4,local_textbook_markdown:4,1199,3,2,True,data/kp/physics/phy-h-electrostatics.json
phy-h-em-induction,电磁感应,physics,high,12,A,100,0,,3,4,local_textbook_markdown:4,921,3,2,True,data/kp/physics/phy-h-em-induction.json
phy-h-energy-conservation-general,能量守恒定律,physics,high,11,A,100,0,,2,4,local_textbook_markdown:4,1005,3,2,True,data/kp/physics/phy-h-energy-conservation-general.json
phy-h-energy-conservation-mech,机械能守恒定律,physics,high,10,A,100,0,,2,4,local_textbook_markdown:4,992,3,2,True,data/kp/physics/phy-h-energy-conservation-mech.json
phy-h-force-decomposition,力的合成与分解,physics,high,10,A,100,0,,2,4,local_textbook_markdown:4,1034,3,2,True,data/kp/physics/phy-h-force-decomposition.json
phy-h-free-fall,自由落体运动,physics,high,10,A,100,0,,3,4,local_textbook_markdown:4,1062,3,2,True,data/kp/physics/phy-h-free-fall.json
phy-h-gas-laws,气体实验定律与理想气体（热学）,physics,high,11,A,100,0,,3,4,local_textbook_markdown:4,1328,3,2,True,data/kp/physics/phy-h-gas-laws.json
phy-h-gravitation,引力综合,physics,high,10,A,100,0,,3,4,local_textbook_markdown:4,1019,3,2,True,data/kp/physics/phy-h-gravitation.json
phy-h-kinematics-linear,直线运动综合,physics,high,10,A,100,0,,3,4,local_textbook_markdown:4,1082,3,2,True,data/kp/physics/phy-h-kinematics-linear.json
phy-h-kinetic-energy-theorem,动能定理,physics,high,10,A,100,0,,2,4,local_textbook_markdown:4,898,3,2,True,data/kp/physics/phy-h-kinetic-energy-theorem.json
phy-h-lorentz-force,洛伦兹力与带电粒子运动,physics,high,12,A,100,0,,2,4,local_textbook_markdown:4,1123,3,2,True,data/kp/physics/phy-h-lorentz-force.json
phy-h-magnetic-field,磁场,physics,high,12,A,100,0,,2,4,local_textbook_markdown:4,1138,3,2,True,data/kp/physics/phy-h-magnetic-field.json
phy-h-magnetic-field-h,磁场综合（安培力/磁通量）,physics,high,12,A,100,0,,2,4,local_textbook_markdown:4,1226,3,2,True,data/kp/physics/phy-h-magnetic-field-h.json
phy-h-mechanical-vibration-wave,机械振动与机械波,physics,high,12,A,100,0,,3,4,local_textbook_markdown:4,985,3,2,True,data/kp/physics/phy-h-mechanical-vibration-wave.json
phy-h-momentum,动量,physics,high,11,A,100,0,,3,4,local_textbook_markdown:4,1020,3,2,True,data/kp/physics/phy-h-momentum.json
phy-h-momentum-conservation,动量守恒定律,physics,high,11,A,100,0,,2,4,local_textbook_markdown:4,983,3,2,True,data/kp/physics/phy-h-momentum-conservation.json
phy-h-momentum-impulse,动量与冲量,physics,high,11,A,100,0,,3,4,local_textbook_markdown:4,1044,3,2,True,data/kp/physics/phy-h-momentum-impulse.json
phy-h-motion-description,运动的描述,physics,high,10,A,100,0,,3,4,local_textbook_markdown:4,1074,3,2,True,data/kp/physics/phy-h-motion-description.json
phy-h-newton-laws,牛顿运动定律,physics,high,10,A,100,0,,3,4,local_textbook_markdown:4,1188,3,2,True,data/kp/physics/phy-h-newton-laws.json
phy-h-nuclear-energy,核能与核反应,physics,high,12,A,100,0,,3,4,local_textbook_markdown:4,1154,3,2,True,data/kp/physics/phy-h-nuclear-energy.json
phy-h-nuclear-physics,原子核物理,physics,high,12,A,100,0,,3,4,local_textbook_markdown:4,1108,3,2,True,data/kp/physics/phy-h-nuclear-physics.json
phy-h-photoelectric-effect,光电效应,physics,high,12,A,100,0,,2,4,local_textbook_markdown:4,1090,3,2,True,data/kp/physics/phy-h-photoelectric-effect.json
phy-h-potential-energy,势能（重力/弹性）,physics,high,10,A,100,0,,2,4,local_textbook_markdown:4,993,3,2,True,data/kp/physics/phy-h-potential-energy.json
phy-h-projectile-motion,抛体运动,physics,high,10,A,100,0,,2,4,local_textbook_markdown:4,962,3,2,True,data/kp/physics/phy-h-projectile-motion.json
phy-h-quantum-intro,量子力学初步,physics,high,12,A,100,0,,2,4,local_textbook_markdown:4,1154,3,2,True,data/kp/physics/phy-h-quantum-intro.json
phy-h-satellite-motion,卫星运动与航天,physics,high,10,A,100,0,,3,4,local_textbook_markdown:4,1016,3,2,True,data/kp/physics/phy-h-satellite-motion.json
phy-h-uniform-acceleration,匀变速直线运动,physics,high,10,A,100,0,,3,4,local_textbook_markdown:4,1131,3,2,True,data/kp/physics/phy-h-uniform-acceleration.json
phy-h-universal-gravitation,万有引力定律,physics,high,10,A,100,0,,3,4,local_textbook_markdown:4,1035,3,2,True,data/kp/physics/phy-h-universal-gravitation.json
phy-h-wave-optics,光的波动性（干涉/衍射）,physics,high,12,A,100,0,,2,4,local_textbook_markdown:4,1262,3,2,True,data/kp/physics/phy-h-wave-optics.json
phy-h-work-concept,功与功率,physics,high,10,A,100,0,,3,4,local_textbook_markdown:4,945,3,2,True,data/kp/physics/phy-h-work-concept.json
phy-h-work-energy,功能关系综合,physics,high,10,A,100,0,,4,4,local_textbook_markdown:4,1012,3,2,True,data/kp/physics/phy-h-work-energy.json
phy-m-acoustics-cross-disciplinary,声现象跨学科应用,physics,middle,8,A,100,0,,2,4,local_textbook_markdown:4,999,3,2,True,data/kp/physics/phy-m-acoustics-cross-disciplinary.json
phy-m-atmospheric-pressure,大气压强,physics,middle,8,A,100,0,,2,4,local_textbook_markdown:4,1052,3,2,True,data/kp/physics/phy-m-atmospheric-pressure.json
phy-m-circuit-basics,电路基本连接,physics,middle,9,A,100,0,,3,4,local_textbook_markdown:4,892,3,2,True,data/kp/physics/phy-m-circuit-basics.json
phy-m-circuit-calculation,电路综合计算,physics,middle,9,A,100,0,,2,4,local_textbook_markdown:4,1000,3,2,True,data/kp/physics/phy-m-circuit-calculation.json
phy-m-current-circuit,电流与电路,physics,middle,9,A,100,0,,3,4,local_textbook_markdown:4,1111,3,2,True,data/kp/physics/phy-m-current-circuit.json
phy-m-current-measurement,电流的测量,physics,middle,9,A,100,0,,3,4,local_textbook_markdown:4,984,3,2,True,data/kp/physics/phy-m-current-measurement.json
phy-m-electric-motor,电动机原理,physics,middle,9,A,100,0,,2,4,local_textbook_markdown:4,1034,3,2,True,data/kp/physics/phy-m-electric-motor.json
phy-m-electric-power,电功率,physics,middle,9,A,100,0,,2,4,local_textbook_markdown:4,1036,3,2,True,data/kp/physics/phy-m-electric-power.json
phy-m-electrical-safety,家庭电路与安全用电,physics,middle,9,A,100,0,,2,4,local_textbook_markdown:4,1124,3,2,True,data/kp/physics/phy-m-electrical-safety.json
phy-m-electromagnetic-induction,电磁感应,physics,middle,9,A,100,0,,3,4,local_textbook_markdown:4,1042,3,2,True,data/kp/physics/phy-m-electromagnetic-induction.json
phy-m-electromagnetism-basic,电流的磁效应,physics,middle,9,A,100,0,,2,4,local_textbook_markdown:4,1042,3,2,True,data/kp/physics/phy-m-electromagnetism-basic.json
phy-m-energy-conservation,能量转化与守恒定律,physics,middle,9,A,100,0,,3,4,local_textbook_markdown:4,1144,3,2,True,data/kp/physics/phy-m-energy-conservation.json
phy-m-eye-vision,眼睛与视觉矫正,physics,middle,8,A,100,0,,2,4,local_textbook_markdown:4,1069,3,2,True,data/kp/physics/phy-m-eye-vision.json
phy-m-fluid-flow,流体压强与流速关系,physics,middle,8,A,100,0,,2,4,local_textbook_markdown:4,933,3,2,True,data/kp/physics/phy-m-fluid-flow.json
phy-m-force-basics,力的初步认识,physics,middle,8,A,100,0,,3,4,local_textbook_markdown:4,1084,3,2,True,data/kp/physics/phy-m-force-basics.json
phy-m-friction,摩擦力,physics,middle,8,A,100,0,,2,4,local_textbook_markdown:4,997,3,2,True,data/kp/physics/phy-m-friction.json
phy-m-generator,发电机原理,physics,middle,9,A,100,0,,3,4,local_textbook_markdown:4,1094,3,2,True,data/kp/physics/phy-m-generator.json
phy-m-gravity,重力,physics,middle,8,A,100,0,,2,4,local_textbook_markdown:4,905,3,2,True,data/kp/physics/phy-m-gravity.json
phy-m-heat-calculation,热量计算,physics,middle,9,A,100,0,,3,4,local_textbook_markdown:4,997,3,2,True,data/kp/physics/phy-m-heat-calculation.json
phy-m-heat-engine,内燃机与热机效率,physics,middle,9,A,100,0,,4,4,local_textbook_markdown:4,1067,3,2,True,data/kp/physics/phy-m-heat-engine.json
phy-m-internal-energy,内能与热量,physics,middle,9,A,100,0,,2,4,local_textbook_markdown:4,976,3,2,True,data/kp/physics/phy-m-internal-energy.json
phy-m-joule-law,焦耳定律,physics,middle,9,A,100,0,,2,4,local_textbook_markdown:4,927,3,2,True,data/kp/physics/phy-m-joule-law.json
phy-m-lens,透镜（凸透镜/凹透镜）,physics,middle,8,A,100,0,,2,4,local_textbook_markdown:4,1101,3,2,True,data/kp/physics/phy-m-lens.json
phy-m-light-dispersion,光的色散,physics,middle,8,A,100,0,,2,4,local_textbook_markdown:4,891,3,2,True,data/kp/physics/phy-m-light-dispersion.json
phy-m-light-propagation,光的直线传播,physics,middle,8,A,100,0,,2,4,local_textbook_markdown:4,971,3,2,True,data/kp/physics/phy-m-light-propagation.json
phy-m-light-reflection,光的反射,physics,middle,8,A,100,0,,2,4,local_textbook_markdown:4,922,3,2,True,data/kp/physics/phy-m-light-reflection.json
phy-m-light-refraction,光的折射,physics,middle,8,A,100,0,,2,4,local_textbook_markdown:4,928,3,2,True,data/kp/physics/phy-m-light-refraction.json
phy-m-liquid-pressure-buoyancy,液体压强与浮力,physics,middle,8,A,100,0,,2,4,local_textbook_markdown:4,1091,3,2,True,data/kp/physics/phy-m-liquid-pressure-buoyancy.json
phy-m-magnetism-basics,磁现象,physics,middle,9,A,100,0,,2,4,local_textbook_markdown:4,997,3,2,True,data/kp/physics/phy-m-magnetism-basics.json
phy-m-mass-density,质量与密度,physics,middle,8,A,100,0,,3,4,local_textbook_markdown:4,1082,3,2,True,data/kp/physics/phy-m-mass-density.json
phy-m-mechanical-energy,机械能（动能/势能）,physics,middle,9,A,100,0,,3,4,local_textbook_markdown:4,1092,3,2,True,data/kp/physics/phy-m-mechanical-energy.json
phy-m-motion-description,机械运动,physics,middle,8,A,100,0,,3,4,local_textbook_markdown:4,993,3,2,True,data/kp/physics/phy-m-motion-description.json
phy-m-newton-laws,牛顿第一定律与二力平衡,physics,middle,8,A,100,0,,2,4,local_textbook_markdown:4,1022,3,2,True,data/kp/physics/phy-m-newton-laws.json
phy-m-noise-control,噪声与声污染,physics,middle,8,A,100,0,,2,4,local_textbook_markdown:4,975,3,2,True,data/kp/physics/phy-m-noise-control.json
phy-m-ohms-law,欧姆定律,physics,middle,9,A,100,0,,3,4,local_textbook_markdown:4,951,3,2,True,data/kp/physics/phy-m-ohms-law.json
phy-m-phase-change,物态变化（熔化/汽化/凝固）,physics,middle,8,A,100,0,,3,4,local_textbook_markdown:4,1304,3,2,True,data/kp/physics/phy-m-phase-change.json
phy-m-plane-mirror,平面镜成像,physics,middle,8,A,100,0,,2,4,local_textbook_markdown:4,941,3,2,True,data/kp/physics/phy-m-plane-mirror.json
phy-m-pressure,压强,physics,middle,8,A,100,0,,2,4,local_textbook_markdown:4,922,3,2,True,data/kp/physics/phy-m-pressure.json
phy-m-refraction,折射规律应用,physics,middle,8,A,100,0,,3,4,local_textbook_markdown:4,998,3,2,True,data/kp/physics/phy-m-refraction.json
phy-m-resistance,电阻,physics,middle,9,A,100,0,,2,4,local_textbook_markdown:4,951,3,2,True,data/kp/physics/phy-m-resistance.json
phy-m-series-parallel,串联与并联电路,physics,middle,9,A,100,0,,2,4,local_textbook_markdown:4,1039,3,2,True,data/kp/physics/phy-m-series-parallel.json
phy-m-simple-machines,简单机械（杠杆/滑轮）,physics,middle,9,A,100,0,,2,4,local_textbook_markdown:4,964,3,2,True,data/kp/physics/phy-m-simple-machines.json
phy-m-sound-applications,声的利用（超声/次声）,physics,middle,8,A,100,0,,2,4,local_textbook_markdown:4,1015,3,2,True,data/kp/physics/phy-m-sound-applications.json
phy-m-sound-generation,声音的产生与传播,physics,middle,8,A,100,0,,3,4,local_textbook_markdown:4,1015,3,2,True,data/kp/physics/phy-m-sound-generation.json
phy-m-sound-properties,声音的特性（音调/响度/音色）,physics,middle,8,A,100,0,,2,4,local_textbook_markdown:4,1032,3,2,True,data/kp/physics/phy-m-sound-properties.json
phy-m-specific-heat,比热容,physics,middle,9,A,100,0,,3,4,local_textbook_markdown:4,967,3,2,True,data/kp/physics/phy-m-specific-heat.json
phy-m-spherical-mirror,球面镜（凹镜/凸镜）,physics,middle,8,A,100,0,,2,4,local_textbook_markdown:4,1093,3,2,True,data/kp/physics/phy-m-spherical-mirror.json
phy-m-static-electricity,静电现象,physics,middle,9,A,100,0,,2,4,local_textbook_markdown:4,1019,3,2,True,data/kp/physics/phy-m-static-electricity.json
phy-m-thermometer,温度与温度计,physics,middle,8,A,100,0,,2,4,local_textbook_markdown:4,984,3,2,True,data/kp/physics/phy-m-thermometer.json
phy-m-voltage,电压,physics,middle,9,A,100,0,,2,4,local_textbook_markdown:4,1021,3,2,True,data/kp/physics/phy-m-voltage.json
phy-m-work-energy,功与功率,physics,middle,9,A,100,0,,3,4,local_textbook_markdown:4,1042,3,2,True,data/kp/physics/phy-m-work-energy.json
pol-e-g1-u1,我是小学生啦,politics,elementary,1,A,100,0,,2,1,local_textbook_markdown:1,887,3,2,True,data/kp/politics/pol-e-g1-u1.json
pol-e-g1-u2,过好校园生活,politics,elementary,1,A,100,0,,2,1,local_textbook_markdown:1,846,3,2,True,data/kp/politics/pol-e-g1-u2.json
pol-e-g1-u3,养成良好习惯,politics,elementary,1,A,100,0,,2,1,local_textbook_markdown:1,870,3,2,True,data/kp/politics/pol-e-g1-u3.json
pol-e-g1-u4,我们讲文明,politics,elementary,1,A,100,0,,2,1,local_textbook_markdown:1,872,3,2,True,data/kp/politics/pol-e-g1-u4.json
pol-e-g2-u1,过好节假日,politics,elementary,2,A,100,0,,2,1,curriculum_md_structured:1,862,3,2,True,data/kp/politics/pol-e-g2-u1.json
pol-e-g2-u2,我爱我们班,politics,elementary,2,A,100,0,,2,1,local_textbook_markdown:1,816,3,2,True,data/kp/politics/pol-e-g2-u2.json
pol-e-g2-u3,我的家乡美,politics,elementary,2,A,100,0,,2,1,local_textbook_markdown:1,804,3,2,True,data/kp/politics/pol-e-g2-u3.json
pol-e-g2-u4,我爱我们的祖国,politics,elementary,2,A,100,0,,2,1,local_textbook_markdown:1,838,3,2,True,data/kp/politics/pol-e-g2-u4.json
pol-e-g3-u1,做学习的主人,politics,elementary,3,A,100,0,,2,1,local_textbook_markdown:1,831,3,2,True,data/kp/politics/pol-e-g3-u1.json
pol-e-g3-u2,学科学 爱科学,politics,elementary,3,A,100,0,,2,1,local_textbook_markdown:1,836,3,2,True,data/kp/politics/pol-e-g3-u2.json
pol-e-g3-u3,在集体中长大,politics,elementary,3,A,100,0,,2,1,local_textbook_markdown:1,818,3,2,True,data/kp/politics/pol-e-g3-u3.json
pol-e-g3-u4,公共生活靠大家,politics,elementary,3,A,100,0,,2,1,local_textbook_markdown:1,856,3,2,True,data/kp/politics/pol-e-g3-u4.json
pol-e-g4-u1,与班级共成长,politics,elementary,4,A,100,0,,2,1,local_textbook_markdown:1,835,3,2,True,data/kp/politics/pol-e-g4-u1.json
pol-e-g4-u2,为父母分担,politics,elementary,4,A,100,0,,2,1,local_textbook_markdown:1,824,3,2,True,data/kp/politics/pol-e-g4-u2.json
pol-e-g4-u3,信息万花筒,politics,elementary,4,A,100,0,,2,1,local_textbook_markdown:1,804,3,2,True,data/kp/politics/pol-e-g4-u3.json
pol-e-g4-u4,让生活多一些绿色,politics,elementary,4,A,100,0,,2,1,local_textbook_markdown:1,860,3,2,True,data/kp/politics/pol-e-g4-u4.json
pol-e-g5-u1,面对成长中的新问题,politics,elementary,5,A,100,0,,2,1,local_textbook_markdown:1,860,3,2,True,data/kp/politics/pol-e-g5-u1.json
pol-e-g5-u2,我们是班级的主人,politics,elementary,5,A,100,0,,2,1,local_textbook_markdown:1,834,3,2,True,data/kp/politics/pol-e-g5-u2.json
pol-e-g5-u3,我们的国土 我们的家园,politics,elementary,5,A,100,0,,2,1,local_textbook_markdown:1,903,3,2,True,data/kp/politics/pol-e-g5-u3.json
pol-e-g5-u4,骄人祖先 灿烂文化,politics,elementary,5,A,100,0,,2,1,local_textbook_markdown:1,880,3,2,True,data/kp/politics/pol-e-g5-u4.json
pol-e-g6-u1,我们的守护者,politics,elementary,6,A,100,0,,2,1,local_textbook_markdown:1,823,3,2,True,data/kp/politics/pol-e-g6-u1.json
pol-e-g6-u2,我们是公民,politics,elementary,6,A,100,0,,2,1,local_textbook_markdown:1,809,3,2,True,data/kp/politics/pol-e-g6-u2.json
pol-e-g6-u3,我们的国家机构,politics,elementary,6,A,100,0,,2,1,local_textbook_markdown:1,877,3,2,True,data/kp/politics/pol-e-g6-u3.json
pol-e-g6-u4,法律保护我们健康成长,politics,elementary,6,A,100,0,,2,1,local_textbook_markdown:1,861,3,2,True,data/kp/politics/pol-e-g6-u4.json
pol-h-opt1,当代国际政治与经济,politics,high,11,A,100,0,,3,1,local_textbook_markdown:1,967,3,2,True,data/kp/politics/pol-h-opt1.json
pol-h-opt2,法律与生活,politics,high,12,A,100,0,,3,1,local_textbook_markdown:1,953,3,2,True,data/kp/politics/pol-h-opt2.json
