kp_id,name,subject,subject_zh,stage,grade,curriculum,domain,path,curriculum_points_count,excerpts_count,curriculum_md_chars,has_curriculum_md,textbook_chapter,textbook_chars,has_usable_textbook,exercises_count,errors_count,interactive_count,real_world_count,has_teaching_methods,has_extensions,gap_count,gaps,quality_flags
chn-m-erta-foreign-novel,外国名著（《海底两万里》等）,chinese,语文,middle,8,cn,整本书阅读与名著导读,data/kp/chinese/chn-m-erta-foreign-novel.json,3,3,0,False,,389,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-erta-stories,《朝花夕拾》,chinese,语文,middle,7,cn,整本书阅读与名著导读,data/kp/chinese/chn-m-erta-stories.json,3,3,0,False,,389,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-erta-tales-heroes,《骆驼祥子》/《水浒传》,chinese,语文,middle,8,cn,整本书阅读与名著导读,data/kp/chinese/chn-m-erta-tales-heroes.json,3,3,0,False,,389,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-essay-comprehensive,综合性作文,chinese,语文,middle,9,cn,写作,data/kp/chinese/chn-m-essay-comprehensive.json,3,2,0,False,,389,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-expository-reading,说明文阅读,chinese,语文,middle,7,cn,现代文阅读,data/kp/chinese/chn-m-expository-reading.json,3,3,0,False,,389,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-journey-west,《西游记》,chinese,语文,middle,7,cn,整本书阅读与名著导读,data/kp/chinese/chn-m-journey-west.json,3,3,0,False,,389,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-literary-appreciation,文学类作品鉴赏,chinese,语文,middle,9,cn,现代文阅读,data/kp/chinese/chn-m-literary-appreciation.json,3,3,0,False,,389,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-narrative-reading,记叙文阅读,chinese,语文,middle,7,cn,现代文阅读,data/kp/chinese/chn-m-narrative-reading.json,3,3,0,False,,389,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-narrative-writing-m,记叙文写作,chinese,语文,middle,7,cn,写作,data/kp/chinese/chn-m-narrative-writing-m.json,3,3,0,False,习作单元,389,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-novel-reading,小说阅读,chinese,语文,middle,8,cn,现代文阅读,data/kp/chinese/chn-m-novel-reading.json,3,3,0,False,,389,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-poetry-appreciation,古诗词赏析入门,chinese,语文,middle,7,cn,古诗文阅读,data/kp/chinese/chn-m-poetry-appreciation.json,3,3,0,False,,389,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-poetry-comparison,古诗词比较阅读,chinese,语文,middle,9,cn,古诗文阅读,data/kp/chinese/chn-m-poetry-comparison.json,3,3,0,False,,389,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-poetry-imagery,古诗词意象与意境,chinese,语文,middle,8,cn,古诗文阅读,data/kp/chinese/chn-m-poetry-imagery.json,3,3,0,False,古诗词单元,389,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-poetry-recitation,初中古诗词背诵,chinese,语文,middle,7,cn,古诗文阅读,data/kp/chinese/chn-m-poetry-recitation.json,2,2,0,False,,389,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-poetry-techniques,古诗词表现手法,chinese,语文,middle,8,cn,古诗文阅读,data/kp/chinese/chn-m-poetry-techniques.json,3,3,0,False,,389,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-prose-reading,散文阅读,chinese,语文,middle,8,cn,现代文阅读,data/kp/chinese/chn-m-prose-reading.json,3,3,0,False,,389,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-rhetoric-analysis,修辞手法赏析,chinese,语文,middle,7,cn,语言文字运用,data/kp/chinese/chn-m-rhetoric-analysis.json,3,3,0,False,,389,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-rhetoric-figures,常见修辞手法,chinese,语文,middle,7,cn,语言文字运用,data/kp/chinese/chn-m-rhetoric-figures.json,3,3,0,False,,389,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-sentence-components,句子成分分析,chinese,语文,middle,7,cn,语言文字运用,data/kp/chinese/chn-m-sentence-components.json,3,3,0,False,,389,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-sentence-logic,句子逻辑与连贯,chinese,语文,middle,8,cn,语言文字运用,data/kp/chinese/chn-m-sentence-logic.json,3,3,0,False,,389,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-sentence-transformations-zh,句式变换与病句修改,chinese,语文,middle,8,cn,语言文字运用,data/kp/chinese/chn-m-sentence-transformations-zh.json,3,3,0,False,,389,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-whole-book-reading,整本书阅读方法,chinese,语文,middle,7,cn,整本书阅读与名著导读,data/kp/chinese/chn-m-whole-book-reading.json,3,3,0,False,,389,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-word-usage,词语辨析与运用,chinese,语文,middle,7,cn,语言文字运用,data/kp/chinese/chn-m-word-usage.json,2,2,0,False,,389,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-alphabet,26个英文字母,english,英语,elementary,3,cn,语音与自然拼读,data/kp/english/eng-e-alphabet.json,3,3,0,False,Unit 1-3,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-asking-directions,问路与指路,english,英语,elementary,4,cn,语篇与阅读,data/kp/english/eng-e-asking-directions.json,4,4,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-consonant-sounds,辅音音素,english,英语,elementary,3,cn,语音与自然拼读,data/kp/english/eng-e-consonant-sounds.json,3,3,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-daily-topics-basic,日常话题简单对话,english,英语,elementary,4,cn,语篇与阅读,data/kp/english/eng-e-daily-topics-basic.json,3,3,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-future-simple,一般将来时,english,英语,elementary,6,cn,语法,data/kp/english/eng-e-future-simple.json,3,3,0,False,语法专项,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-greetings-classroom,课堂用语与问候语,english,英语,elementary,3,cn,语篇与阅读,data/kp/english/eng-e-greetings-classroom.json,3,3,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-greetings-intro,打招呼与自我介绍,english,英语,elementary,3,cn,语篇与阅读,data/kp/english/eng-e-greetings-intro.json,3,3,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-listening-speaking,听说训练综合,english,英语,elementary,3-6,cn,听说,data/kp/english/eng-e-listening-speaking.json,4,4,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-nouns-articles,名词与冠词 a/an/the,english,英语,elementary,3,cn,语法,data/kp/english/eng-e-nouns-articles.json,3,3,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-numbers-colors,数字与颜色,english,英语,elementary,3,cn,词汇,data/kp/english/eng-e-numbers-colors.json,3,3,0,False,Unit 3-6,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-passage-questions,语篇理解答题,english,英语,elementary,5,cn,语篇与阅读,data/kp/english/eng-e-passage-questions.json,3,3,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-past-simple,一般过去时,english,英语,elementary,5,cn,语法,data/kp/english/eng-e-past-simple.json,2,2,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-phonics-blends,辅元混合拼读,english,英语,elementary,4,cn,语音与自然拼读,data/kp/english/eng-e-phonics-blends.json,3,3,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-phonics-consonants,辅音字母组合拼读,english,英语,elementary,3,cn,语音与自然拼读,data/kp/english/eng-e-phonics-consonants.json,4,4,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-phonics-rules,自然拼读基本规律,english,英语,elementary,4,cn,语音与自然拼读,data/kp/english/eng-e-phonics-rules.json,4,4,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-phonics-vowels,元音字母组合拼读,english,英语,elementary,4,cn,语音与自然拼读,data/kp/english/eng-e-phonics-vowels.json,3,3,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-prepositions,方位介词,english,英语,elementary,4,cn,语法,data/kp/english/eng-e-prepositions.json,2,2,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-present-continuous,现在进行时,english,英语,elementary,5,cn,语法,data/kp/english/eng-e-present-continuous.json,2,2,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-present-simple,一般现在时,english,英语,elementary,4,cn,语法,data/kp/english/eng-e-present-simple.json,2,2,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-pronouns-be-verbs,人称代词与 be 动词,english,英语,elementary,3,cn,语法,data/kp/english/eng-e-pronouns-be-verbs.json,2,2,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-reading-skills-primary,小学阅读技能,english,英语,elementary,5,cn,语篇与阅读,data/kp/english/eng-e-reading-skills-primary.json,4,4,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-short-passage,简单语篇阅读,english,英语,elementary,4,cn,语篇与阅读,data/kp/english/eng-e-short-passage.json,3,3,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-simple-sentences,简单句结构,english,英语,elementary,3,cn,语法,data/kp/english/eng-e-simple-sentences.json,2,2,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-simple-writing,看图写话与简单作文,english,英语,elementary,6,cn,写作,data/kp/english/eng-e-simple-writing.json,2,2,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-story-retelling,故事复述,english,英语,elementary,6,cn,语篇与阅读,data/kp/english/eng-e-story-retelling.json,4,4,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-tenses-primary,小学阶段时态综合,english,英语,elementary,6,cn,语法,data/kp/english/eng-e-tenses-primary.json,2,2,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-there-be,There be 句型,english,英语,elementary,4,cn,语法,data/kp/english/eng-e-there-be.json,3,3,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-topic-conversation,话题式对话,english,英语,elementary,5,cn,语篇与阅读,data/kp/english/eng-e-topic-conversation.json,3,3,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-vocab-600-words,小学 600 词累积,english,英语,elementary,6,cn,词汇,data/kp/english/eng-e-vocab-600-words.json,3,3,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-vocab-daily-life,日常生活词汇,english,英语,elementary,4,cn,词汇,data/kp/english/eng-e-vocab-daily-life.json,3,3,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-vocab-family-school,家庭与校园词汇,english,英语,elementary,3,cn,词汇,data/kp/english/eng-e-vocab-family-school.json,3,3,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-vocab-nature-society,自然与社会词汇,english,英语,elementary,5,cn,词汇,data/kp/english/eng-e-vocab-nature-society.json,3,3,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-vowel-sounds,元音音素,english,英语,elementary,3,cn,语音与自然拼读,data/kp/english/eng-e-vowel-sounds.json,3,3,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-word-reading,单词见字读音,english,英语,elementary,5,cn,语音与自然拼读,data/kp/english/eng-e-word-reading.json,4,4,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-e-writing-skills-primary,小学写作技能,english,英语,elementary,6,cn,写作,data/kp/english/eng-e-writing-skills-primary.json,3,3,0,False,,373,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-h-advanced-grammar,语法综合进阶,english,英语,high,10,cn,语法,data/kp/english/eng-h-advanced-grammar.json,3,3,0,False,,380,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-h-adverbial-clauses-h,状语从句,english,英语,high,10,cn,语法,data/kp/english/eng-h-adverbial-clauses-h.json,2,2,0,False,,380,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-h-application-letter,应用文写作（书信/邮件）,english,英语,high,10,cn,写作,data/kp/english/eng-h-application-letter.json,2,2,0,False,,380,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-h-attributive-clauses-h,定语从句,english,英语,high,10,cn,语法,data/kp/english/eng-h-attributive-clauses-h.json,2,2,0,False,,380,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-h-cloze-comprehensive,完形填空综合,english,英语,high,11,cn,完形填空,data/kp/english/eng-h-cloze-comprehensive.json,3,3,0,False,,380,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-h-cloze-narrative,完形填空（记叙型）,english,英语,high,10,cn,完形填空,data/kp/english/eng-h-cloze-narrative.json,3,3,0,False,,380,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-h-context-vocab,语境词义推断,english,英语,high,12,cn,词汇,data/kp/english/eng-h-context-vocab.json,3,3,0,False,,380,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
eng-h-continuation-writing,读后续写,english,英语,high,11,cn,写作,data/kp/english/eng-h-continuation-writing.json,3,3,0,False,,380,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
