kp_id,name,subject,subject_zh,stage,grade,curriculum,domain,path,curriculum_points_count,excerpts_count,curriculum_md_chars,has_curriculum_md,textbook_chapter,textbook_chars,has_usable_textbook,exercises_count,errors_count,interactive_count,real_world_count,has_teaching_methods,has_extensions,gap_count,gaps,quality_flags
bio-m-nervous-system-m,神经系统,biology,生物,middle,7,cn,人体结构与功能,data/kp/biology/bio-m-nervous-system-m.json,3,2,0,False,,0,False,2,2,2,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
bio-m-photosynthesis-m,光合作用,biology,生物,middle,7,cn,植物的结构与生理,data/kp/biology/bio-m-photosynthesis-m.json,2,2,2420,True,,0,False,2,2,2,0,True,True,3,missing_usable_textbook;real_world<1;quality_flags,generic_curriculum_dump;textbook_reference_only;has_placeholder;cross_subject_history_template;cross_subject_math_template
bio-m-plant-classification,植物的主要类群,biology,生物,middle,7,cn,植物的结构与生理,data/kp/biology/bio-m-plant-classification.json,3,3,2396,True,,0,False,2,2,1,0,True,True,3,missing_usable_textbook;real_world<1;quality_flags,generic_curriculum_dump;textbook_reference_only;has_placeholder;cross_subject_history_template;cross_subject_math_template
bio-m-plant-structure,绿色植物整体结构,biology,生物,middle,7,cn,植物的结构与生理,data/kp/biology/bio-m-plant-structure.json,3,3,0,False,,0,False,2,2,1,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
bio-m-reproduction-development,人的生殖与发育,biology,生物,middle,7,cn,人体结构与功能,data/kp/biology/bio-m-reproduction-development.json,3,3,2292,True,第四单元 第7章,0,False,2,2,1,0,True,True,3,missing_usable_textbook;real_world<1;quality_flags,generic_curriculum_dump;textbook_reference_only;has_placeholder;cross_subject_history_template;cross_subject_math_template
bio-m-respiration-m,呼吸作用,biology,生物,middle,7,cn,植物的结构与生理,data/kp/biology/bio-m-respiration-m.json,3,3,0,False,,0,False,2,2,1,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
bio-m-respiratory-system,呼吸系统,biology,生物,middle,7,cn,人体结构与功能,data/kp/biology/bio-m-respiratory-system.json,3,3,0,False,,0,False,2,2,1,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
bio-m-root-tip,根尖结构,biology,生物,middle,7,cn,植物的结构与生理,data/kp/biology/bio-m-root-tip.json,4,4,0,False,,0,False,2,2,1,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
bio-m-seed-structure,种子结构与萌发,biology,生物,middle,7,cn,植物的结构与生理,data/kp/biology/bio-m-seed-structure.json,4,4,0,False,,0,False,2,2,1,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
bio-m-stem-transport,茎的运输作用,biology,生物,middle,7,cn,植物的结构与生理,data/kp/biology/bio-m-stem-transport.json,3,3,0,False,,0,False,2,2,1,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
bio-m-tissue-types,组织与器官,biology,生物,middle,7,cn,生物体的结构层次,data/kp/biology/bio-m-tissue-types.json,3,3,0,False,,0,False,2,2,1,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
bio-m-transpiration,蒸腾作用,biology,生物,middle,7,cn,植物的结构与生理,data/kp/biology/bio-m-transpiration.json,3,3,2198,True,,0,False,2,2,1,0,True,True,3,missing_usable_textbook;real_world<1;quality_flags,generic_curriculum_dump;textbook_reference_only;has_placeholder;cross_subject_history_template;cross_subject_math_template
bio-m-urinary-nervous,泌尿系统,biology,生物,middle,7,cn,人体结构与功能,data/kp/biology/bio-m-urinary-nervous.json,3,3,0,False,,0,False,2,2,2,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
chem-h-aluminum-compounds,铝及其化合物,chemistry,化学,high,10,cn,元素化合物,data/kp/chemistry/chem-h-aluminum-compounds.json,2,16,2230,True,,12093,True,2,2,2,0,True,True,2,real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template;cross_subject_math_template
chem-h-atom-structure-h,原子结构,chemistry,化学,high,10,cn,原子结构与周期律,data/kp/chemistry/chem-h-atom-structure-h.json,3,94,0,False,第3单元 物质构成的奥秘,80433,True,2,2,2,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
chem-h-biomolecules,生物大分子（糖/蛋白质/核酸）,chemistry,化学,high,11,cn,有机化学基础,data/kp/chemistry/chem-h-biomolecules.json,3,57,0,False,,43953,True,2,2,2,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
chem-h-chemical-bond,化学键,chemistry,化学,high,10,cn,原子结构与周期律,data/kp/chemistry/chem-h-chemical-bond.json,2,127,0,False,必修二 第5章,107642,True,2,2,4,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
chem-h-chemical-equilibrium,化学平衡,chemistry,化学,high,11,cn,化学反应速率与平衡,data/kp/chemistry/chem-h-chemical-equilibrium.json,3,151,0,False,,126728,True,2,2,3,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
chem-h-chlorine-compounds,氯及其化合物,chemistry,化学,high,10,cn,元素化合物,data/kp/chemistry/chem-h-chlorine-compounds.json,2,15,2229,True,,15979,True,2,2,2,0,True,True,2,real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template;cross_subject_math_template
chem-h-corrosion-protection,防腐原理与应用,chemistry,化学,high,11,cn,电化学,data/kp/chemistry/chem-h-corrosion-protection.json,3,12,0,False,,7655,True,2,2,2,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
chem-h-dispersion-system,分散系（溶液/胶体）,chemistry,化学,high,10,cn,物质的分类与化学用语,data/kp/chemistry/chem-h-dispersion-system.json,2,14,0,False,,11989,True,2,2,2,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
chem-h-electrochemistry,电化学基础,chemistry,化学,high,11,cn,电化学,data/kp/chemistry/chem-h-electrochemistry.json,3,45,0,False,,28631,True,2,2,2,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
chem-h-electrolysis,电解池,chemistry,化学,high,11,cn,电化学,data/kp/chemistry/chem-h-electrolysis.json,2,23,0,False,,17031,True,2,2,3,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
chem-h-electrolyte-concept,电解质与非电解质,chemistry,化学,high,10,cn,离子反应与电解质,data/kp/chemistry/chem-h-electrolyte-concept.json,3,88,2266,True,,92315,True,2,2,2,0,True,True,2,real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template;cross_subject_math_template
chem-h-enthalpy-change,焓变与反应热,chemistry,化学,high,11,cn,化学反应与能量,data/kp/chemistry/chem-h-enthalpy-change.json,2,104,0,False,,76519,True,2,2,2,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
chem-h-equilibrium-constant,平衡常数,chemistry,化学,high,11,cn,化学反应速率与平衡,data/kp/chemistry/chem-h-equilibrium-constant.json,2,84,2259,True,,73696,True,2,2,3,0,True,True,2,real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template;cross_subject_math_template
chem-h-functional-groups,官能团（醇/酚/醛/酸/酯）,chemistry,化学,high,11,cn,有机化学基础,data/kp/chemistry/chem-h-functional-groups.json,3,59,0,False,,40784,True,2,2,2,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
chem-h-galvanic-cell,原电池,chemistry,化学,high,11,cn,电化学,data/kp/chemistry/chem-h-galvanic-cell.json,3,3,0,False,,0,False,2,2,2,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
chem-h-gas-molar-volume,气体摩尔体积,chemistry,化学,high,10,cn,物质的分类与化学用语,data/kp/chemistry/chem-h-gas-molar-volume.json,2,48,2216,True,,51526,True,2,2,2,0,True,True,2,real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template;cross_subject_math_template
chem-h-hess-law,盖斯定律,chemistry,化学,high,11,cn,化学反应与能量,data/kp/chemistry/chem-h-hess-law.json,2,20,0,False,,10772,True,2,2,2,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
chem-h-hydrocarbon,烃（烷/烯/炔/芳）,chemistry,化学,high,11,cn,有机化学基础,data/kp/chemistry/chem-h-hydrocarbon.json,3,3,0,False,,0,False,2,2,2,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
chem-h-hydrocarbons,烃类综合,chemistry,化学,high,11,cn,有机化学基础,data/kp/chemistry/chem-h-hydrocarbons.json,3,45,0,False,,38115,True,2,2,2,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
chem-h-ion-identification,离子检验与共存,chemistry,化学,high,10,cn,离子反应与电解质,data/kp/chemistry/chem-h-ion-identification.json,3,15,2227,True,,11633,True,2,2,2,0,True,True,2,real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template;cross_subject_math_template
chem-h-ionic-equation,离子方程式,chemistry,化学,high,10,cn,离子反应与电解质,data/kp/chemistry/chem-h-ionic-equation.json,2,36,0,False,,36490,True,2,2,2,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
chem-h-ionic-reactions-electrolyte,电解质与离子反应综合,chemistry,化学,high,10,cn,离子反应与电解质,data/kp/chemistry/chem-h-ionic-reactions-electrolyte.json,3,10,0,False,,6773,True,2,2,2,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
chem-h-iron-compounds,铁及其化合物,chemistry,化学,high,10,cn,元素化合物,data/kp/chemistry/chem-h-iron-compounds.json,2,21,2232,True,,19495,True,2,2,2,0,True,True,2,real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template;cross_subject_math_template
chem-h-le-chatelier,勒夏特列原理,chemistry,化学,high,11,cn,化学反应速率与平衡,data/kp/chemistry/chem-h-le-chatelier.json,3,51,0,False,,39707,True,2,2,2,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
chem-h-metal-corrosion-h,金属的腐蚀与防护（高中）,chemistry,化学,high,11,cn,电化学,data/kp/chemistry/chem-h-metal-corrosion-h.json,3,3,0,False,,0,False,2,2,2,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
chem-h-mole-concept,物质的量（摩尔）,chemistry,化学,high,10,cn,物质的分类与化学用语,data/kp/chemistry/chem-h-mole-concept.json,3,116,2269,True,,123216,True,2,2,2,0,True,True,2,real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template;cross_subject_math_template
chem-h-molecular-structure,分子结构与性质,chemistry,化学,high,11,cn,原子结构与周期律,data/kp/chemistry/chem-h-molecular-structure.json,3,134,2257,True,,109912,True,2,2,4,0,True,True,2,real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template;cross_subject_math_template
chem-h-organic-derivatives,烃的衍生物,chemistry,化学,high,11,cn,有机化学基础,data/kp/chemistry/chem-h-organic-derivatives.json,2,64,2141,True,,48581,True,2,2,4,0,True,True,2,real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template;cross_subject_math_template
chem-h-organic-intro,有机化合物入门,chemistry,化学,high,11,cn,有机化学基础,data/kp/chemistry/chem-h-organic-intro.json,2,38,0,False,,31820,True,2,2,2,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
chem-h-organic-reactions,有机反应类型,chemistry,化学,high,11,cn,有机化学基础,data/kp/chemistry/chem-h-organic-reactions.json,3,36,0,False,选择性必修三 第3章,20659,True,2,2,2,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
chem-h-organic-synthesis,有机合成路线设计,chemistry,化学,high,11,cn,有机化学基础,data/kp/chemistry/chem-h-organic-synthesis.json,2,6,2238,True,,753,True,2,2,2,0,True,True,2,real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template;cross_subject_math_template
chem-h-oxidation-reduction,氧化还原反应概念,chemistry,化学,high,10,cn,氧化还原反应,data/kp/chemistry/chem-h-oxidation-reduction.json,2,82,0,False,,74068,True,2,2,2,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
chem-h-periodic-law,元素周期律,chemistry,化学,high,10,cn,原子结构与周期律,data/kp/chemistry/chem-h-periodic-law.json,3,67,2216,True,,60604,True,2,2,2,0,True,True,2,real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template;cross_subject_math_template
chem-h-periodic-table-h,元素周期表,chemistry,化学,high,10,cn,原子结构与周期律,data/kp/chemistry/chem-h-periodic-table-h.json,2,58,0,False,第3单元 物质构成的奥秘,61113,True,2,2,2,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
